alias,normalized_alias,entity_id,ambiguity_count,resolution_status
百卷钞,百卷钞,ent_6fa4b9fd6857,1,unique_alias
百喻伽陀經,百喻伽陀经,ent_4c9c4a94d0bf,1,unique_alias
百喻伽陀经,百喻伽陀经,ent_4c9c4a94d0bf,1,unique_alias
百喻經,百喻经,ent_aed26cefd7fb,1,unique_alias
百喻经,百喻经,ent_aed26cefd7fb,1,unique_alias
百喻經圖畫書,百喻经图画书,ent_b1ae094d2be2,1,unique_alias
百喻经图画书,百喻经图画书,ent_b1ae094d2be2,1,unique_alias
百四十不共法,百四十不共法,ent_4a4a11f98bb6,1,unique_alias
百城,百城,ent_08bd9d4a7d7e,1,unique_alias
百字論,百字论,ent_0ae8519d5465,1,unique_alias
百字论,百字论,ent_0ae8519d5465,1,unique_alias
百宝轮掌,百宝轮掌,ent_7cea994c8005,1,unique_alias
百寶輪掌,百宝轮掌,ent_7cea994c8005,1,unique_alias
百尺竿头,百尺竿头,ent_d3c0cae2cac4,1,unique_alias
百尺竿頭,百尺竿头,ent_d3c0cae2cac4,1,unique_alias
百座不动法,百座不动法,ent_e44e1fbeaa56,1,unique_alias
百座不動法,百座不动法,ent_e44e1fbeaa56,1,unique_alias
百座仁王講,百座仁王讲,ent_f13b0f91a178,1,unique_alias
百座仁王讲,百座仁王讲,ent_f13b0f91a178,1,unique_alias
百座文殊法,百座文殊法,ent_4db99db51207,1,unique_alias
百座药师讲,百座药师讲,ent_fb3f387d2536,1,unique_alias
百座藥師講,百座药师讲,ent_fb3f387d2536,1,unique_alias
百录,百录,ent_edbea8a51b2d,1,unique_alias
百錄,百录,ent_edbea8a51b2d,1,unique_alias
百日經,百日经,ent_3e4149dc3a45,1,unique_alias
百日经,百日经,ent_3e4149dc3a45,1,unique_alias
百本疏主,百本疏主,ent_750718e60218,1,unique_alias
百本論師,百本论师,ent_124eb84b662c,1,unique_alias
百本论师,百本论师,ent_124eb84b662c,1,unique_alias
百杂碎,百杂碎,ent_0cb1b87a5155,1,unique_alias
百雜碎,百杂碎,ent_0cb1b87a5155,1,unique_alias
百法,百法,ent_2931de02855b,1,unique_alias
百法五位,百法五位,ent_42f68fe640ed,1,unique_alias
百法明門,百法明门,ent_848db625a9fc,1,unique_alias
百法明门,百法明门,ent_848db625a9fc,1,unique_alias
百法明門論,百法明门论,ent_f61dd2e7d479,1,unique_alias
百法明门论,百法明门论,ent_f61dd2e7d479,1,unique_alias
百法界,百法界,ent_2746b5815d86,1,unique_alias
百法論,百法论,ent_f320a54f5702,1,unique_alias
百法论,百法论,ent_f320a54f5702,1,unique_alias
百界,百界,ent_2e691880f3c2,1,unique_alias
百界千如,百界千如,ent_9303c5858a40,1,unique_alias
百目,百目,ent_1d21b579a53e,1,unique_alias
百福庄严,百福庄严,ent_730a51722e70,1,unique_alias
百福莊嚴,百福庄严,ent_730a51722e70,1,unique_alias
百福庄严相,百福庄严相,ent_768869644ea2,1,unique_alias
百福莊嚴相,百福庄严相,ent_768869644ea2,1,unique_alias
百福庄严相经,百福庄严相经,ent_d44c597799b8,1,unique_alias
百福莊嚴相經,百福庄严相经,ent_d44c597799b8,1,unique_alias
百福相經,百福相经,ent_079f57df8c80,1,unique_alias
百福相经,百福相经,ent_079f57df8c80,1,unique_alias
百緣經,百缘经,ent_f0081e9c353e,1,unique_alias
百缘经,百缘经,ent_f0081e9c353e,1,unique_alias
百衲衣,百衲衣,ent_dc163715f267,1,unique_alias
百譬經,百譬经,ent_73b3ea3b3a0c,1,unique_alias
百譬经,百譬经,ent_73b3ea3b3a0c,1,unique_alias
百論,百论,ent_dcacdf79cac3,1,unique_alias
百论,百论,ent_dcacdf79cac3,1,unique_alias
百部疏主,百部疏主,ent_57a72bc78f7c,1,unique_alias
百門學處,百门学处,ent_a5f487e4190a,1,unique_alias
百门学处,百门学处,ent_a5f487e4190a,1,unique_alias
皆空无漏,皆空无漏,ent_b243057227aa,1,unique_alias
皆空無漏,皆空无漏,ent_b243057227aa,1,unique_alias
皇覺寺,皇觉寺,ent_ab3aacbe1bf9,1,unique_alias
皇觉寺,皇觉寺,ent_ab3aacbe1bf9,1,unique_alias
皈依,皈依,ent_a1f534091f7d,1,unique_alias
皈依三寶典禮,皈依三宝典礼,ent_2e7e654511a2,1,unique_alias
皈依典禮,皈依典礼,ent_86573d77f781,1,unique_alias
皈依法會,皈依法会,ent_0be0dc5bc525,1,unique_alias
皋諦,皋谛,ent_f44f953f4fce,1,unique_alias
皋谛,皋谛,ent_f44f953f4fce,1,unique_alias
皤唎,皤唎,ent_3174d4c69760,1,unique_alias
皤施迦罗拏,皤施迦罗拏,ent_0714b7ccff03,1,unique_alias
皤施迦羅拏,皤施迦罗拏,ent_0714b7ccff03,1,unique_alias
皤雌子部,皤雌子部,ent_c68de1c753f0,1,unique_alias
皮可漏子,皮可漏子,ent_d04e706abd3f,1,unique_alias
皮壳漏子,皮壳漏子,ent_f6c4edaaed69,1,unique_alias
皮殼漏子,皮壳漏子,ent_f6c4edaaed69,1,unique_alias
皮衣,皮衣,ent_2081c82df8ac,1,unique_alias
皮革犍度,皮革犍度,ent_d3bb8408c01c,1,unique_alias
盂兰斋,盂兰斋,ent_8e6230520d18,1,unique_alias
盂蘭齋,盂兰斋,ent_8e6230520d18,1,unique_alias
盂兰盆,盂兰盆,ent_d64548a036e1,1,unique_alias
盂蘭盆,盂兰盆,ent_d64548a036e1,1,unique_alias
盂兰盆会,盂兰盆会,ent_52dab468aae7,1,unique_alias
盂蘭盆會,盂兰盆会,ent_52dab468aae7,1,unique_alias
盂兰盆供,盂兰盆供,ent_59db4abd1e10,1,unique_alias
盂蘭盆供,盂兰盆供,ent_59db4abd1e10,1,unique_alias
盂蘭盆法會,盂兰盆法会,ent_6148c04ef4e3,1,unique_alias
盂兰盆经,盂兰盆经,ent_8006dbf04156,1,unique_alias
盂蘭盆經,盂兰盆经,ent_8006dbf04156,1,unique_alias
盂兰经,盂兰经,ent_f5f15d934203,1,unique_alias
盂蘭經,盂兰经,ent_f5f15d934203,1,unique_alias
盂盆斋,盂盆斋,ent_7fb3eb4e4e4c,1,unique_alias
盂盆齋,盂盆斋,ent_7fb3eb4e4e4c,1,unique_alias
盆会,盆会,ent_963242ce1fc4,1,unique_alias
盆會,盆会,ent_963242ce1fc4,1,unique_alias
益華文具店,益华文具店,ent_9f25e35c3ade,1,unique_alias
益州福感寺,益州福感寺,ent_48762851d75b,1,unique_alias
盋兜那波吒,盋兜那波咤,ent_c95d64107396,1,unique_alias
盋兜那波咤,盋兜那波咤,ent_c95d64107396,1,unique_alias
盐事净,盐事净,ent_ed4d97b49f92,1,unique_alias
鹽事淨,盐事净,ent_ed4d97b49f92,1,unique_alias
盐天,盐天,ent_35b66d4899ac,1,unique_alias
鹽天,盐天,ent_35b66d4899ac,1,unique_alias
盐官犀牛扇子,盐官犀牛扇子,ent_6bcb81f0a3ba,1,unique_alias
鹽官犀牛扇子,盐官犀牛扇子,ent_6bcb81f0a3ba,1,unique_alias
盐水佛,盐水佛,ent_3e2a84ed411b,1,unique_alias
鹽水佛,盐水佛,ent_3e2a84ed411b,1,unique_alias
盐牟那,盐牟那,ent_eb1ed33706ea,1,unique_alias
鹽牟那,盐牟那,ent_eb1ed33706ea,1,unique_alias
盐香,盐香,ent_23eea647e700,1,unique_alias
鹽香,盐香,ent_23eea647e700,1,unique_alias
监斋使者,监斋使者,ent_a4b23b62ebe4,1,unique_alias
監齋使者,监斋使者,ent_a4b23b62ebe4,1,unique_alias
監獄三皈五戒,监狱三皈五戒,ent_41bd69cdc421,1,unique_alias
監獄八關齋戒修道會,监狱八关斋戒修道会,ent_76b0f5140ef6,1,unique_alias
盖天,盖天,ent_2a838ed6b59c,1,unique_alias
蓋天,盖天,ent_2a838ed6b59c,1,unique_alias
盖天盖地,盖天盖地,ent_b01dea5db553,1,unique_alias
蓋天蓋地,盖天盖地,ent_b01dea5db553,1,unique_alias
盖楼亘,盖楼亘,ent_1897bd2be204,1,unique_alias
蓋樓亘,盖楼亘,ent_1897bd2be204,1,unique_alias
盖缠,盖缠,ent_6dd511d6ac76,1,unique_alias
蓋纏,盖缠,ent_6dd511d6ac76,1,unique_alias
盗牛,盗牛,ent_5f5b8c57ee4a,1,unique_alias
盜牛,盗牛,ent_5f5b8c57ee4a,1,unique_alias
盗髻珠,盗髻珠,ent_5099f8a16be6,1,unique_alias
盜髻珠,盗髻珠,ent_5099f8a16be6,1,unique_alias
盘荼昧,盘荼昧,ent_8c1a4f7ed02d,1,unique_alias
盤荼昧,盘荼昧,ent_8c1a4f7ed02d,1,unique_alias
盘袱,盘袱,ent_bedbffdf1401,1,unique_alias
盤袱,盘袱,ent_bedbffdf1401,1,unique_alias
目佉,目佉,ent_f900e16ea2b1,1,unique_alias
目多伽,目多伽,ent_e13843226159,1,unique_alias
目支邻陀,目支邻陀,ent_eca08553665f,1,unique_alias
目支鄰陀,目支邻陀,ent_eca08553665f,1,unique_alias
目支邻陀龙池,目支邻陀龙池,ent_cd383e4a2832,1,unique_alias
目支鄰陀龍池,目支邻陀龙池,ent_cd383e4a2832,1,unique_alias
目机铢两,目机铢两,ent_b29a1b554772,1,unique_alias
目機銖兩,目机铢两,ent_b29a1b554772,1,unique_alias
目犍连,目犍连,ent_2a5835bf90a6,1,unique_alias
目犍連,目犍连,ent_2a5835bf90a6,1,unique_alias
目犍连与舍利弗为佛左右弟子,目犍连与舍利弗为佛左右弟子,ent_03ebb415fe6d,1,unique_alias
目犍連與舍利弗為佛左右弟子,目犍连与舍利弗为佛左右弟子,ent_03ebb415fe6d,1,unique_alias
目犍连为执杖梵志所杀,目犍连为执杖梵志所杀,ent_e3078c0d272c,1,unique_alias
目犍連為執杖梵志所殺,目犍连为执杖梵志所杀,ent_e3078c0d272c,1,unique_alias
目真邻陀,目真邻陀,ent_c67323272a67,1,unique_alias
目真鄰陀,目真邻陀,ent_c67323272a67,1,unique_alias
目真邻陀山,目真邻陀山,ent_d44604867b59,1,unique_alias
目真鄰陀山,目真邻陀山,ent_d44604867b59,1,unique_alias
目竭岚,目竭岚,ent_3bf6eeaed01a,1,unique_alias
目竭嵐,目竭岚,ent_3bf6eeaed01a,1,unique_alias
目足,目足,ent_e058bf0e726d,1,unique_alias
目足仙,目足仙,ent_ac573b85259e,1,unique_alias
目连所问经,目连所问经,ent_99f229ea9e40,1,unique_alias
目連所問經,目连所问经,ent_99f229ea9e40,1,unique_alias
目连问经,目连问经,ent_249351a2cac5,1,unique_alias
目連問經,目连问经,ent_249351a2cac5,1,unique_alias
盲摸象,盲摸象,ent_b0f486182f80,1,unique_alias
盲問乳,盲问乳,ent_879f46d514d5,1,unique_alias
盲问乳,盲问乳,ent_879f46d514d5,1,unique_alias
盲龍經,盲龙经,ent_5d4aca711435,1,unique_alias
盲龙经,盲龙经,ent_5d4aca711435,1,unique_alias
盲龜浮木,盲龟浮木,ent_3d02c6fb77b9,1,unique_alias
盲龟浮木,盲龟浮木,ent_3d02c6fb77b9,1,unique_alias
直传,直传,ent_bf4d35185acc,1,unique_alias
直傳,直传,ent_bf4d35185acc,1,unique_alias
直堂,直堂,ent_001e64e98183,1,unique_alias
直掇,直掇,ent_c2e0aa8df5ee,1,unique_alias
相似即,相似即,ent_ff44d28778a1,1,unique_alias
相似即佛,相似即佛,ent_19dcf49bdfc3,1,unique_alias
相似覺,相似觉,ent_d532bea3219c,1,unique_alias
相似觉,相似觉,ent_d532bea3219c,1,unique_alias
相名五法,相名五法,ent_297a8d217cf3,1,unique_alias
相唯識,相唯识,ent_93535588134b,1,unique_alias
相唯识,相唯识,ent_93535588134b,1,unique_alias
相始教,相始教,ent_15cf0d894a7e,1,unique_alias
相宗,相宗,ent_962450e4dc4c,1,unique_alias
相宗八要,相宗八要,ent_457391748845,1,unique_alias
相宗八要直解八卷,相宗八要直解八卷,ent_2674fd088c6c,1,unique_alias
相宗八要解八卷,相宗八要解八卷,ent_129560095913,1,unique_alias
相应不善,相应不善,ent_51a122ea6e61,1,unique_alias
相應不善,相应不善,ent_51a122ea6e61,1,unique_alias
相应善,相应善,ent_60aa7e92d803,1,unique_alias
相應善,相应善,ent_60aa7e92d803,1,unique_alias
相应因,相应因,ent_f95be138c50e,1,unique_alias
相應因,相应因,ent_f95be138c50e,1,unique_alias
相应宗,相应宗,ent_741d4061249a,1,unique_alias
相應宗,相应宗,ent_741d4061249a,1,unique_alias
相应心,相应心,ent_24653d4fa74d,1,unique_alias
相應心,相应心,ent_24653d4fa74d,1,unique_alias
相应断,相应断,ent_882edce6db96,1,unique_alias
相應斷,相应断,ent_882edce6db96,1,unique_alias
相应无明,相应无明,ent_fc7d87789772,1,unique_alias
相應無明,相应无明,ent_fc7d87789772,1,unique_alias
相应法,相应法,ent_25c07ef4cd17,1,unique_alias
相應法,相应法,ent_25c07ef4cd17,1,unique_alias
相应独头二无明,相应独头二无明,ent_dd8bab354e33,1,unique_alias
相應獨頭二無明,相应独头二无明,ent_dd8bab354e33,1,unique_alias
相应相可经,相应相可经,ent_30afdc8db092,1,unique_alias
相應相可經,相应相可经,ent_30afdc8db092,1,unique_alias
相应缚,相应缚,ent_a18fc9c02cd5,1,unique_alias
相應縛,相应缚,ent_a18fc9c02cd5,1,unique_alias
相应阿笈摩,相应阿笈摩,ent_cdfd4b8923db,1,unique_alias
相應阿笈摩,相应阿笈摩,ent_cdfd4b8923db,1,unique_alias
相待假,相待假,ent_220a117423af,1,unique_alias
相待妙,相待妙,ent_8ecd49ca57b4,1,unique_alias
相待有,相待有,ent_0f2fd167aa62,1,unique_alias
相想俱絕宗,相想俱绝宗,ent_de9e64bd8acb,1,unique_alias
相想俱绝宗,相想俱绝宗,ent_de9e64bd8acb,1,unique_alias
相承血脈,相承血脉,ent_b06fafc6ded6,1,unique_alias
相承血脉,相承血脉,ent_b06fafc6ded6,1,unique_alias
相无性,相无性,ent_932df6d8fd10,1,unique_alias
相無性,相无性,ent_932df6d8fd10,1,unique_alias
相空,相空,ent_95953c4c0bc1,1,unique_alias
相空教,相空教,ent_eaf9244849ae,1,unique_alias
相空觀,相空观,ent_857f54763b2c,1,unique_alias
相空观,相空观,ent_857f54763b2c,1,unique_alias
相符极成,相符极成,ent_033b22a598a5,1,unique_alias
相符極成,相符极成,ent_033b22a598a5,1,unique_alias
相續假,相续假,ent_91457f655a20,1,unique_alias
相续假,相续假,ent_91457f655a20,1,unique_alias
相續常,相续常,ent_76f5053c3b15,1,unique_alias
相续常,相续常,ent_76f5053c3b15,1,unique_alias
相續心,相续心,ent_668313bdb16a,1,unique_alias
相续心,相续心,ent_668313bdb16a,1,unique_alias
相續執持位,相续执持位,ent_293d97602441,1,unique_alias
相续执持位,相续执持位,ent_293d97602441,1,unique_alias
相續無常,相续无常,ent_cca0db6d4e56,1,unique_alias
相续无常,相续无常,ent_cca0db6d4e56,1,unique_alias
相續相,相续相,ent_f3f3ea05203f,1,unique_alias
相续相,相续相,ent_f3f3ea05203f,1,unique_alias
相續解脫經,相续解脱经,ent_4411ddf10b77,1,unique_alias
相续解脱经,相续解脱经,ent_4411ddf10b77,1,unique_alias
相續識,相续识,ent_9db704bbb345,1,unique_alias
相续识,相续识,ent_9db704bbb345,1,unique_alias
相縛,相缚,ent_628f03c22446,1,unique_alias
相缚,相缚,ent_628f03c22446,1,unique_alias
相見道,相见道,ent_c53ae0e9cd77,1,unique_alias
相见道,相见道,ent_c53ae0e9cd77,1,unique_alias
相輪塔,相轮塔,ent_a6590ed0029b,1,unique_alias
相轮塔,相轮塔,ent_a6590ed0029b,1,unique_alias
相輪樘,相轮樘,ent_74caeedbf8e1,1,unique_alias
相轮樘,相轮樘,ent_74caeedbf8e1,1,unique_alias
相违决定,相违决定,ent_e194ec484baa,1,unique_alias
相違決定,相违决定,ent_e194ec484baa,1,unique_alias
相违因,相违因,ent_5b00fa6d072c,1,unique_alias
相違因,相违因,ent_5b00fa6d072c,1,unique_alias
相违释,相违释,ent_bbb14a140a0f,1,unique_alias
相違釋,相违释,ent_bbb14a140a0f,1,unique_alias
相部,相部,ent_9e4cbe0e9a9d,1,unique_alias
相部律,相部律,ent_2c765a1d53f2,1,unique_alias
省庵,省庵,ent_944483a6dbba,1,unique_alias
省行堂,省行堂,ent_00a3a9fefff4,1,unique_alias
眉間光,眉间光,ent_0d89d54867e2,1,unique_alias
眉间光,眉间光,ent_0d89d54867e2,1,unique_alias
眉間白毫相,眉间白毫相,ent_4769e14ebb48,1,unique_alias
眉间白毫相,眉间白毫相,ent_4769e14ebb48,1,unique_alias
看山水陆,看山水陆,ent_2f55bf5f63ce,1,unique_alias
看山水陸,看山水陆,ent_2f55bf5f63ce,1,unique_alias
看方便,看方便,ent_11c43925edc7,1,unique_alias
看粮,看粮,ent_471b0d927b68,1,unique_alias
看糧,看粮,ent_471b0d927b68,1,unique_alias
真乘,真乘,ent_45a1080940e3,1,unique_alias
真亭,真亭,ent_f2e42e2caf07,1,unique_alias
真人,真人,ent_dad5e7a7e351,1,unique_alias
真人經,真人经,ent_5e3d2bf5ee36,1,unique_alias
真人经,真人经,ent_5e3d2bf5ee36,1,unique_alias
真佛,真佛,ent_0bb90eb58535,1,unique_alias
真佛子,真佛子,ent_8b29ff804a64,1,unique_alias
真佛頌,真佛颂,ent_b2dc7861eb4c,1,unique_alias
真佛颂,真佛颂,ent_b2dc7861eb4c,1,unique_alias
真俗,真俗,ent_a73d2af18a85,1,unique_alias
真俗不二,真俗不二,ent_259eb7544339,1,unique_alias
真俗中三諦,真俗中三谛,ent_74a5083d854e,1,unique_alias
真俗中三谛,真俗中三谛,ent_74a5083d854e,1,unique_alias
真假八愿,真假八愿,ent_2c3c9470ff58,1,unique_alias
真假八願,真假八愿,ent_2c3c9470ff58,1,unique_alias
真净大法,真净大法,ent_e62adfdcf38a,1,unique_alias
真淨大法,真净大法,ent_e62adfdcf38a,1,unique_alias
真化二身,真化二身,ent_76edcebbd656,1,unique_alias
真华法师,真华法师,ent_36043558d7c8,1,unique_alias
真華法師,真华法师,ent_36043558d7c8,1,unique_alias
真发明性,真发明性,ent_b8e684783288,1,unique_alias
真發明性,真发明性,ent_b8e684783288,1,unique_alias
真善妙有,真善妙有,ent_3fd8093a1671,1,unique_alias
真土,真土,ent_2a8c6b880c48,1,unique_alias
真堂,真堂,ent_0fe006fc1db2,1,unique_alias
真境,真境,ent_71fd06f5ae00,1,unique_alias
真多摩尼毫相印,真多摩尼毫相印,ent_1ab75b531e50,1,unique_alias
真如一实,真如一实,ent_e31ac16fe7e6,1,unique_alias
真如一實,真如一实,ent_e31ac16fe7e6,1,unique_alias
真如三昧,真如三昧,ent_71eccdc99fbb,1,unique_alias
真如不变,真如不变,ent_635e38548f95,1,unique_alias
真如不變,真如不变,ent_635e38548f95,1,unique_alias
真如內薰,真如内薰,ent_a6dda12e3989,1,unique_alias
真如内薰,真如内薰,ent_a6dda12e3989,1,unique_alias
真如实相,真如实相,ent_47bf7cfbaf48,1,unique_alias
真如實相,真如实相,ent_47bf7cfbaf48,1,unique_alias
真如寂滅相,真如寂灭相,ent_1f16ac796df8,1,unique_alias
真如寂灭相,真如寂灭相,ent_1f16ac796df8,1,unique_alias
真如法身,真如法身,ent_d6550e9cae05,1,unique_alias
真如海,真如海,ent_c825b085fcb4,1,unique_alias
真如相回向,真如相回向,ent_5bf03637a49f,1,unique_alias
真如相迴向,真如相回向,ent_5bf03637a49f,1,unique_alias
真如緣起,真如缘起,ent_109d6cb91e6d,1,unique_alias
真如缘起,真如缘起,ent_109d6cb91e6d,1,unique_alias
真如都,真如都,ent_ec66c5b39a94,1,unique_alias
真如随缘,真如随缘,ent_429a7e3bf0d0,1,unique_alias
真如隨緣,真如随缘,ent_429a7e3bf0d0,1,unique_alias
真妄二心,真妄二心,ent_0c25b86d14eb,1,unique_alias
真子,真子,ent_52d4a283ff44,1,unique_alias
真宗,真宗,ent_fefdad6db69c,1,unique_alias
真实不虚,真实不虚,ent_813d4dc9ef71,1,unique_alias
真實不虛,真实不虚,ent_813d4dc9ef71,1,unique_alias
真实义,真实义,ent_d60a10e338ad,1,unique_alias
真實義,真实义,ent_d60a10e338ad,1,unique_alias
真实性,真实性,ent_f286c1e7e166,1,unique_alias
真實性,真实性,ent_f286c1e7e166,1,unique_alias
真实报土,真实报土,ent_d4c7b69dd46e,1,unique_alias
真實報土,真实报土,ent_d4c7b69dd46e,1,unique_alias
真实明,真实明,ent_d5c04e2f13dc,1,unique_alias
真實明,真实明,ent_d5c04e2f13dc,1,unique_alias
真实理门,真实理门,ent_3eaf61f450db,1,unique_alias
真實理門,真实理门,ent_3eaf61f450db,1,unique_alias
真实经,真实经,ent_db67bfb2a76a,1,unique_alias
真實經,真实经,ent_db67bfb2a76a,1,unique_alias
真实行,真实行,ent_c50485334c86,1,unique_alias
真實行,真实行,ent_c50485334c86,1,unique_alias
真实身,真实身,ent_a3c43128395c,1,unique_alias
真實身,真实身,ent_a3c43128395c,1,unique_alias
真实际,真实际,ent_8c478facbf10,1,unique_alias
真實際,真实际,ent_8c478facbf10,1,unique_alias
真常唯心,真常唯心,ent_bd7802e5447c,1,unique_alias
真广法师,真广法师,ent_605515172ea5,1,unique_alias
真廣法師,真广法师,ent_605515172ea5,1,unique_alias
真应二身,真应二身,ent_5f5e9911742e,1,unique_alias
真應二身,真应二身,ent_5f5e9911742e,1,unique_alias
真弘决判,真弘决判,ent_78b0e4c1411f,1,unique_alias
真弘決判,真弘决判,ent_78b0e4c1411f,1,unique_alias
真德不空宗,真德不空宗,ent_ca3b94dc4af8,1,unique_alias
真性菩提,真性菩提,ent_55dedc2ea13a,1,unique_alias
真文,真文,ent_0cceb01dc9f8,1,unique_alias
真无漏智,真无漏智,ent_9ffccbd89190,1,unique_alias
真無漏智,真无漏智,ent_9ffccbd89190,1,unique_alias
真无量,真无量,ent_e7f9ae799d62,1,unique_alias
真無量,真无量,ent_e7f9ae799d62,1,unique_alias
真普賢,真普贤,ent_2222db006b31,1,unique_alias
真普贤,真普贤,ent_2222db006b31,1,unique_alias
真歇了,真歇了,ent_6074b7f331c2,1,unique_alias
真法供养,真法供养,ent_7653a0db1613,1,unique_alias
真法供養,真法供养,ent_7653a0db1613,1,unique_alias
真法界,真法界,ent_e8afa4e37c78,1,unique_alias
真理,真理,ent_f76ae8b83972,1,unique_alias
真生二門,真生二门,ent_bcd4fb52b753,1,unique_alias
真生二门,真生二门,ent_bcd4fb52b753,1,unique_alias
真福田十法行,真福田十法行,ent_0838ab7f0532,1,unique_alias
真空,真空,ent_40c8f9586cac,1,unique_alias
真空妙有,真空妙有,ent_99975a3b523d,1,unique_alias
真空觀,真空观,ent_09e85061a3be,1,unique_alias
真空观,真空观,ent_09e85061a3be,1,unique_alias
真等流,真等流,ent_5faa2f3fdb67,1,unique_alias
真胝,真胝,ent_efda58c375a9,1,unique_alias
真色,真色,ent_6329e6b27f95,1,unique_alias
真荼,真荼,ent_266ae2d2f37e,1,unique_alias
真覺宗,真觉宗,ent_b5f7bfdde13d,1,unique_alias
真覺寺,真觉寺,ent_d1677cb50763,1,unique_alias
真觉寺,真觉寺,ent_d1677cb50763,1,unique_alias
真解脫,真解脱,ent_da65dcde5a7c,1,unique_alias
真解脱,真解脱,ent_da65dcde5a7c,1,unique_alias
真言,真言,ent_d439999c64ee,1,unique_alias
真言三字,真言三字,ent_686a0b8694d8,1,unique_alias
真言乘,真言乘,ent_b80298b5a560,1,unique_alias
真言五悔,真言五悔,ent_156ef01b9f9c,1,unique_alias
真言八种义,真言八种义,ent_0ec3fbeca8f7,1,unique_alias
真言八種義,真言八种义,ent_0ec3fbeca8f7,1,unique_alias
真言十地,真言十地,ent_31a54047f37f,1,unique_alias
真言十地十心,真言十地十心,ent_122f86c0ceb5,1,unique_alias
真言十心,真言十心,ent_ae87d27ddd40,1,unique_alias
真言四释,真言四释,ent_edbc87e45d28,1,unique_alias
真言四釋,真言四释,ent_edbc87e45d28,1,unique_alias
真言宗,真言宗,ent_8d2986e7c85b,1,unique_alias
真言宗八祖,真言宗八祖,ent_92cc025817ab,1,unique_alias
真言师,真言师,ent_bef73e83be42,1,unique_alias
真言師,真言师,ent_bef73e83be42,1,unique_alias
真言心,真言心,ent_2141923d068f,1,unique_alias
真言救世者,真言救世者,ent_e1843bbc748e,1,unique_alias
真言教,真言教,ent_8e38772d1f24,1,unique_alias
真言智,真言智,ent_3e87a9744162,1,unique_alias
真言法教,真言法教,ent_39cdf6149596,1,unique_alias
真言王尊,真言王尊,ent_d00f0cdd540c,1,unique_alias
真言秘宗,真言秘宗,ent_fb01167506c6,1,unique_alias
真言秘密,真言秘密,ent_95ea4a25419e,1,unique_alias
真言花,真言花,ent_b89bc77ebfb9,1,unique_alias
真言藏家,真言藏家,ent_3281dbc13ee2,1,unique_alias
真言趣,真言趣,ent_cf6f1459d98a,1,unique_alias
真言阿闍梨,真言阿阇梨,ent_0d959b700f08,1,unique_alias
真言阿阇梨,真言阿阇梨,ent_0d959b700f08,1,unique_alias
真言陀罗尼,真言陀罗尼,ent_64386ecca04d,1,unique_alias
真言陀羅尼,真言陀罗尼,ent_64386ecca04d,1,unique_alias
真言陀罗尼宗,真言陀罗尼宗,ent_5c0a57e72e88,1,unique_alias
真言陀羅尼宗,真言陀罗尼宗,ent_5c0a57e72e88,1,unique_alias
真說,真说,ent_991da1b4e566,1,unique_alias
真说,真说,ent_991da1b4e566,1,unique_alias
真諦三藏,真谛三藏,ent_3bb8425d4432,1,unique_alias
真谛三藏,真谛三藏,ent_3bb8425d4432,1,unique_alias
真諦門,真谛门,ent_25556da47f07,1,unique_alias
真谛门,真谛门,ent_25556da47f07,1,unique_alias
真身觀,真身观,ent_5ca9ef7eb622,1,unique_alias
真身观,真身观,ent_5ca9ef7eb622,1,unique_alias
真达罗大将,真达罗大将,ent_a2e51b8cd8c6,1,unique_alias
真達羅大將,真达罗大将,ent_a2e51b8cd8c6,1,unique_alias
真金像,真金像,ent_c0ea1960a61b,1,unique_alias
真金山,真金山,ent_680e71d406b9,1,unique_alias
真金色相,真金色相,ent_85eb25e046b7,1,unique_alias
真陀末尼,真陀末尼,ent_aa0495856642,1,unique_alias
真陀罗,真陀罗,ent_59a921c97fb1,1,unique_alias
真陀羅,真陀罗,ent_59a921c97fb1,1,unique_alias
眠藏,眠藏,ent_45c2bd5cc804,1,unique_alias
眷属妙,眷属妙,ent_a21905f209f2,1,unique_alias
眷屬妙,眷属妙,ent_a21905f209f2,1,unique_alias
眷属般若,眷属般若,ent_cb6cf973a53d,1,unique_alias
眷屬般若,眷属般若,ent_cb6cf973a53d,1,unique_alias
眷属长寿愿,眷属长寿愿,ent_fd90b1d8e3e4,1,unique_alias
眷屬長壽願,眷属长寿愿,ent_fd90b1d8e3e4,1,unique_alias
眼入,眼入,ent_17d305e9fdf1,1,unique_alias
眼智明覺,眼智明觉,ent_a14f9379a05a,1,unique_alias
眼智明觉,眼智明觉,ent_a14f9379a05a,1,unique_alias
眼疾病陀罗尼经,眼疾病陀罗尼经,ent_4e0b3a5468a1,1,unique_alias
眼疾病陀羅尼經,眼疾病陀罗尼经,ent_4e0b3a5468a1,1,unique_alias
眼目,眼目,ent_dfa6105b9dcc,1,unique_alias
眼目异名,眼目异名,ent_e02bfd810982,1,unique_alias
眼目異名,眼目异名,ent_e02bfd810982,1,unique_alias
眼見家,眼见家,ent_1c77b52d4329,1,unique_alias
眼见家,眼见家,ent_1c77b52d4329,1,unique_alias
睒子經,睒子经,ent_834a3327dcdc,1,unique_alias
睒子经,睒子经,ent_834a3327dcdc,1,unique_alias
睒子菩薩,睒子菩萨,ent_3e3742b48bd7,1,unique_alias
睒摩,睒摩,ent_b55df0f9be74,1,unique_alias
