entity_id,name,entity_type,node_class,mention_count,document_count,in_relation_graph,in_claim_graph,analytics_enabled
ent_0564fdbdf4c8,轉輪王為半偈剜身燃千燈,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_daa3f26a3c67,轉輪藏,Classic,StableSemanticEntity,2,2,false,false,false
ent_00306aa9ab1d,轉輪高座,Concept,StableSemanticEntity,0,0,false,false,false
ent_5a7b4d88ce09,轉轆轆地,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_379e025dc5d1,轉迷開悟,Concept,StableSemanticEntity,5,5,false,false,false
ent_d0cec97d29ef,轉骨,Concept,StableSemanticEntity,0,0,false,false,false
ent_72adb0a84f70,轉龕,Concept,StableSemanticEntity,0,0,false,false,false
ent_0f831296a3c7,輪華,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_fb92e0f5af32,輪迴,DoctrineTerm,StableSemanticEntity,2058,888,true,true,true
ent_b253ea0a47c1,輪圍山,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_d23a33257621,輪圓具足,Concept,StableSemanticEntity,3,2,false,false,false
ent_62c8e6d92875,輪壇,Concept,StableSemanticEntity,0,0,false,false,false
ent_1d02443d3983,輪埵,Concept,StableSemanticEntity,0,0,false,false,false
ent_5a672c1e40b1,輪塔,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_98474c0e85a1,輪多梨華,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_830b99268357,輪字,Concept,StableSemanticEntity,0,0,false,false,false
ent_24965db827db,輪差,Concept,StableSemanticEntity,0,0,false,false,false
ent_271807ad08ef,輪座,Concept,StableSemanticEntity,0,0,false,false,false
ent_c9c63ba1bab1,輪樘,Concept,StableSemanticEntity,0,0,false,false,false
ent_d1b0c0355099,輪燈,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_92b8b828e7a6,輪王,BuddhistFigure,StableSemanticEntity,49,23,false,false,false
ent_5c8734204411,輪王七寶,Concept,StableSemanticEntity,1,1,false,false,false
ent_ae7cb200cd12,輪王七寶經,Classic,StableSemanticEntity,0,0,false,false,false
ent_57346622ebd7,輪王四輪,Concept,StableSemanticEntity,0,0,false,false,false
ent_c700aec23fed,輪王跏,Concept,StableSemanticEntity,0,0,false,false,false
ent_ca785ec66052,輪瑞,Concept,StableSemanticEntity,0,0,false,false,false
ent_4d8236247b6a,輪相鬮,Concept,StableSemanticEntity,0,0,false,false,false
ent_0566d44b8a60,輪臍,Concept,StableSemanticEntity,0,0,false,false,false
ent_514f76bb14dd,輪藏,Classic,StableSemanticEntity,12,7,false,false,false
ent_9907d82cd59b,輪身,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_394c6e3642a6,輪輻辟支佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_29caaad64258,輪際,Concept,StableSemanticEntity,0,0,false,false,false
ent_3f588dd18967,軟賊,Concept,StableSemanticEntity,0,0,false,false,false
ent_edfcec326875,軻地羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_a2bedaea649d,軻地羅山,PlaceRealm,StableSemanticEntity,4,4,false,false,false
ent_79c4f9e44737,軻梨,Concept,StableSemanticEntity,0,0,false,false,false
ent_4e370071f880,輕侮覺,Concept,StableSemanticEntity,0,0,false,false,false
ent_4bf1ae78aa98,輕垢罪,Concept,StableSemanticEntity,59,14,false,false,false
ent_9737b7be6c8e,輕安覺支,Concept,StableSemanticEntity,2,2,false,false,false
ent_60ac1acc88fa,輕毛,Concept,StableSemanticEntity,0,0,false,false,false
ent_f291791f0865,輕重儀,Concept,StableSemanticEntity,2,2,false,false,false
ent_899cefbc54e0,較量一切佛剎功德經,Classic,StableSemanticEntity,0,0,false,false,false
ent_dc6c58ba4eaa,較量壽命經,Classic,StableSemanticEntity,0,0,false,false,false
ent_fc3305390e43,輦寺,Institution,StableSemanticEntity,0,0,false,false,false
ent_50abd9bd8cb0,輸盧迦波,Concept,StableSemanticEntity,0,0,false,false,false
ent_0b1eed539ccc,輸婆迦羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_edc2765d4141,輸拘盧那,Concept,StableSemanticEntity,0,0,false,false,false
ent_a6398520ebe1,輸波迦羅,Concept,StableSemanticEntity,1,1,false,false,false
ent_3a1efcf03f8a,輸羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_7b8b23e455bb,輸羅印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_6f1237560b6f,辛頭波羅香,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_a4e867102f93,辭無礙智,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_d548ce55158f,辭無礙辯,Concept,StableSemanticEntity,3,3,false,false,false
ent_3a58d8260606,闢妄救,Concept,StableSemanticEntity,0,0,false,false,false
ent_2157199545ef,辟子佛因緣論,Classic,StableSemanticEntity,0,0,false,false,false
ent_cb6c80816246,辟支佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_36849fc33f8b,辟支佛乘,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_3194e4732c61,辟支地,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_07699a2c303f,辟支迦佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_b4ff92a4de7b,辟支迦佛陀,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_36f61d58fe57,辟除諸惡陀羅尼經,Classic,StableSemanticEntity,0,0,false,false,false
ent_7db449798750,辟除賊害咒經,Classic,StableSemanticEntity,0,0,false,false,false
ent_845eefbe83d0,辟雷電法,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_e26bf6e58e3a,辟鬼珠,Concept,StableSemanticEntity,0,0,false,false,false
ent_3588c5c51670,辨意長者子所問經,Classic,StableSemanticEntity,0,0,false,false,false
ent_d07bac4df3bd,辨才天,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_0ffc24201b16,辨正論,Classic,StableSemanticEntity,0,0,false,false,false
ent_d5dd346e0e15,辯中邊論,Classic,StableSemanticEntity,0,0,false,false,false
ent_6da8c309cb15,辯天,BuddhistFigure,StableSemanticEntity,2,2,false,false,false
ent_4f3a6b538c5c,辯才天,BuddhistFigure,StableSemanticEntity,1,1,false,false,false
ent_fbe59cb3f406,辯才天三部,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_beace7e6382a,辯才天五部,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_eea6462636bc,辯才妙音,Concept,StableSemanticEntity,0,0,false,false,false
ent_96b968b48e8c,辯無礙解,DoctrineTerm,StableSemanticEntity,3,3,false,false,false
ent_fb2c1eb36b66,辯積菩薩,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_6979aaf2ef1b,辮髮,Concept,StableSemanticEntity,0,0,false,false,false
ent_36a8b9c9b890,辮髮梵志,Concept,StableSemanticEntity,0,0,false,false,false
ent_c82989b5ffbf,辰那咀邏多,Concept,StableSemanticEntity,0,0,false,false,false
ent_bfccca3d7449,辰那弗多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_2b97485f8621,辰那飯荼,Concept,StableSemanticEntity,0,0,false,false,false
ent_f237beb4e43a,邊五得,Concept,StableSemanticEntity,0,0,false,false,false
ent_3884961b798d,邊地懈慢,Concept,StableSemanticEntity,0,0,false,false,false
ent_46e412258077,邊州,Concept,StableSemanticEntity,0,0,false,false,false
ent_f365c286ae3a,邊無邊,Concept,StableSemanticEntity,8,5,false,false,false
ent_89c13b91e58c,邊界,PlaceRealm,StableSemanticEntity,49,42,false,false,false
ent_39aace88b1d2,邊罪難,Concept,StableSemanticEntity,0,0,false,false,false
ent_86d9fa9d8867,邊鄙眾,Concept,StableSemanticEntity,0,0,false,false,false
ent_8c48b2c18e78,邊際智,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_c0a7e4d9aed7,達利瑟致,Concept,StableSemanticEntity,1,1,false,false,false
ent_6651b351274a,達利瑟致案多,Concept,StableSemanticEntity,0,0,false,false,false
ent_5bb97d0e8150,達嚕噶齊總管,Concept,StableSemanticEntity,0,0,false,false,false
ent_8f5dd0669a39,達婆羅摩,Concept,StableSemanticEntity,0,0,false,false,false
ent_92680a1f6e04,達弭羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_c1faff027146,達摩面壁石,Concept,StableSemanticEntity,0,0,false,false,false
ent_ab274eedce9f,達梨舍那,Concept,StableSemanticEntity,0,0,false,false,false
ent_5904e4f5c3a4,達池,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_12d0204f516c,達滑,Concept,StableSemanticEntity,0,0,false,false,false
ent_fbd6f7356436,達磨,Person,StableSemanticEntity,248,107,false,false,false
ent_2c8abd2af226,達磨多羅,Concept,StableSemanticEntity,1,1,false,false,false
ent_10f9d85fe2d8,達磨多羅禪經,Classic,StableSemanticEntity,0,0,false,false,false
ent_901a829f8748,達磨婆陀那,Concept,StableSemanticEntity,0,0,false,false,false
ent_d5887f559c2a,達磨宗,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_cd14b928e790,達磨尸羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_469eb4b07b51,達磨弗多,Concept,StableSemanticEntity,0,0,false,false,false
ent_57e4dc69d39f,達磨忌,Concept,StableSemanticEntity,0,0,false,false,false
ent_9d04cd00379b,達磨提婆,Concept,StableSemanticEntity,0,0,false,false,false
ent_55684f860700,達磨摩提,Concept,StableSemanticEntity,0,0,false,false,false
ent_5016ac69e00d,達磨畢利,Concept,StableSemanticEntity,0,0,false,false,false
ent_9f2e2da6d269,達磨波羅,Concept,StableSemanticEntity,64,4,false,false,false
ent_6a59a922cb2b,達磨流支,Concept,StableSemanticEntity,1,1,false,false,false
ent_f9948d460585,達磨笈多,Concept,StableSemanticEntity,4,4,false,false,false
ent_70dbfc0c4fbf,達磨羯羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_404288801f2b,達磨耶舍,Concept,StableSemanticEntity,0,0,false,false,false
ent_2c6debeff81e,達磨舍羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_20bc4f91d5ea,達磨般若,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_7defacceac24,達磨菩提,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_dfe1eccfd0c3,達磨計都佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_2d7080101e77,達磨鬱多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_453373bde4a4,達磨闍那,Concept,StableSemanticEntity,0,0,false,false,false
ent_a8929c41ef96,達磨馱都,Concept,StableSemanticEntity,0,0,false,false,false
ent_8765a2e2c23c,達絮,Concept,StableSemanticEntity,0,0,false,false,false
ent_547a7766a92e,達羅毘荼,Concept,StableSemanticEntity,0,0,false,false,false
ent_0f6eb1e970c0,達賴喇嘛,BuddhistFigure,StableSemanticEntity,292,124,true,true,true
ent_9410627da1a1,達須,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_2e2d29b6ca24,迅執金剛,Concept,StableSemanticEntity,0,0,false,false,false
ent_4fc69af64938,過去,DoctrineTerm,StableSemanticEntity,14220,5415,true,true,true
ent_17816c455a95,過去七佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_1f38a509ee17,過去世佛分衛經,Classic,StableSemanticEntity,0,0,false,false,false
ent_326c3b42ef38,過去佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_b05a68e49fca,過去佛分衛經,Classic,StableSemanticEntity,0,0,false,false,false
ent_dee9f7932653,過去冥冥,Concept,StableSemanticEntity,0,0,false,false,false
ent_577e0ab35333,過去因果經,Classic,StableSemanticEntity,0,0,false,false,false
ent_dfbd5c73bc98,過去聖靈,Concept,StableSemanticEntity,0,0,false,false,false
ent_f94fc338ac9e,過去塵點劫,Concept,StableSemanticEntity,0,0,false,false,false
ent_8b3bf8ce7d03,過去帳,Concept,StableSemanticEntity,0,0,false,false,false
ent_15a06a5e70df,過去莊嚴劫,DoctrineTerm,StableSemanticEntity,7,7,false,false,false
ent_2424fd6475bd,過去莊嚴劫千佛名經,Classic,StableSemanticEntity,0,0,false,false,false
ent_86e17b6ffcd2,過去現在因果經,Classic,StableSemanticEntity,0,0,true,false,true
ent_8b8095d9f3b3,過木橋,Concept,StableSemanticEntity,0,0,false,false,false
ent_d1bc7854c38b,過未無體,Concept,StableSemanticEntity,1,1,false,false,false
ent_9497aa2fa37d,過現因果經,Classic,StableSemanticEntity,0,0,false,false,false
ent_acb7e5787fbf,迎接曼陀羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_a17f04a97771,運庵,Institution,StableSemanticEntity,0,0,false,false,false
ent_65577aa83cbb,運心供養,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_878fe2ac05f0,運心隨方,Concept,StableSemanticEntity,0,0,false,false,false
ent_1222cb8da97e,近事女,Concept,StableSemanticEntity,16,14,false,false,false
ent_648225bfa075,近事律儀,Concept,StableSemanticEntity,0,0,false,false,false
ent_004c097414e8,近事男,Concept,StableSemanticEntity,20,16,false,false,false
ent_bc86917d4122,近住女,Concept,StableSemanticEntity,0,0,false,false,false
ent_bbc3f91edda5,近住律儀,Concept,StableSemanticEntity,6,6,true,false,false
ent_213dbbe171f6,近住男,Concept,StableSemanticEntity,0,0,false,false,false
ent_182a50ee167b,近分定,DoctrineTerm,StableSemanticEntity,3,1,false,false,false
ent_717858b3bb9e,近波羅蜜,DoctrineTerm,StableSemanticEntity,5,2,false,false,false
ent_8b7b539b0f25,近童,Concept,StableSemanticEntity,0,0,false,false,false
ent_f61d51b59eea,返沒,Concept,StableSemanticEntity,0,0,false,false,false
ent_5868fdba17e1,還年藥,Concept,StableSemanticEntity,0,0,false,false,false
ent_025edd6c72c0,還源觀,DoctrineTerm,StableSemanticEntity,3,2,false,false,false
ent_16cdc38b3ee2,還滅門,DoctrineTerm,StableSemanticEntity,5,5,false,false,false
ent_76d59210e047,還相迴向,Concept,StableSemanticEntity,0,0,false,false,false
ent_74e5a418a52f,還相迴向願,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_8c7a524a5d70,還禮,PracticeActivity,StableSemanticEntity,6,6,false,false,false
ent_5a5497af099b,還香,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_dfeb5df2d716,進如意足,Concept,StableSemanticEntity,0,0,false,false,false
ent_bd0da7889eff,進學經,Classic,StableSemanticEntity,0,0,false,false,false
ent_78804e64002a,進法阿羅漢,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_669fd0780829,遠關日,Concept,StableSemanticEntity,0,0,false,false,false
ent_51197498f0be,遠分對治,Concept,StableSemanticEntity,0,0,false,false,false
ent_ea87e047d4ea,遠塵離垢,Concept,StableSemanticEntity,2,2,false,false,false
ent_4a6d4f4ef094,遠師,Concept,StableSemanticEntity,0,0,false,false,false
ent_4f3cee55642d,遠師二教,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_30a777b09455,遠忌,Concept,StableSemanticEntity,0,0,false,false,false
ent_430d5b76c3c1,遠沾妙道,Concept,StableSemanticEntity,0,0,false,false,false
ent_cc88ff4e638d,遠離樂,Concept,StableSemanticEntity,2,2,false,false,false
ent_bd4be09201f9,遠離處,PlaceRealm,StableSemanticEntity,3,3,false,false,false
ent_6b03d31f9f71,遠離所滅流,Concept,StableSemanticEntity,0,0,false,false,false
ent_d0ab84f4e763,遠行地,DoctrineTerm,StableSemanticEntity,26,20,false,false,false
ent_529914fcffe4,違他順自,Concept,StableSemanticEntity,0,0,false,false,false
ent_e4975c8c11b8,違境,PlaceRealm,StableSemanticEntity,1,1,false,false,false
ent_2c2e7181473d,違緣,Concept,StableSemanticEntity,0,0,false,false,false
ent_2b5c44889920,違自順他,Concept,StableSemanticEntity,0,0,false,false,false
ent_6b1342144a3c,連河,PlaceRealm,StableSemanticEntity,4,4,false,false,false
ent_178b598f7727,迦丁比丘,Person,StableSemanticEntity,0,0,false,false,false
ent_7f6f3befb621,迦丁比丘說當來變經,Classic,StableSemanticEntity,0,0,false,false,false
ent_2e93e5c962fe,迦蘭多迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_bb9048f75669,迦蘭那富羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_48e5d53090f5,迦蘭陀,Concept,StableSemanticEntity,23,20,false,false,false
ent_05c1f0270e59,迦蘭陀夷,Concept,StableSemanticEntity,0,0,false,false,false
ent_996bcbec6d3b,迦蘭陀村,Concept,StableSemanticEntity,4,2,false,false,false
ent_07486860580e,迦蘭陀竹林,Concept,StableSemanticEntity,15,12,false,false,false
ent_833839a5ffb1,迦蘭陀長者,BuddhistFigure,StableSemanticEntity,6,5,false,false,false
ent_d0a86e4f84cb,迦蘭頻伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_b6a28a10afe5,迦利底迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_ec11078c6233,迦利沙,Concept,StableSemanticEntity,0,0,false,false,false
ent_99d49f18e33d,迦利沙婆那,Concept,StableSemanticEntity,0,0,false,false,false
ent_4cda92ae17b0,迦利沙波拏,Concept,StableSemanticEntity,0,0,false,false,false
ent_1b22a6b5dd82,迦利沙般拏,Concept,StableSemanticEntity,0,0,false,false,false
ent_ed364261bf98,迦利沙那,Concept,StableSemanticEntity,0,0,false,false,false
ent_21559f24abc8,迦利沙缽拏,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_a0c02dc7cb01,迦剌底迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_d37dda927a6c,迦葉,DoctrineTerm,StableSemanticEntity,190,100,false,false,false
ent_c7e7fc7b7313,迦葉仙人說醫女人經,Classic,StableSemanticEntity,0,0,false,false,false
ent_d54be4e9d487,迦葉傳衣,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_a727070aee17,迦葉傳衣彌勒,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_35a3cdf650d3,迦葉佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_a8fb8eec0a6d,迦葉入定,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_09cdccadac6c,迦葉利師,Concept,StableSemanticEntity,0,0,false,false,false
ent_d20bda503d40,迦葉剎竿,Concept,StableSemanticEntity,0,0,false,false,false
ent_0b9cc16e8278,迦葉受記,Classic,StableSemanticEntity,0,0,false,false,false
ent_481f593559bb,迦葉頭陀第一,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_fef47302d49d,迦葉尊者,BuddhistFigure,StableSemanticEntity,0,0,true,true,true
ent_a890f27d56c5,迦葉彌羅,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_ef0c70885503,迦葉摩騰,DoctrineTerm,StableSemanticEntity,130,71,false,false,false
ent_83239b33e5c4,迦葉擎拳,Concept,StableSemanticEntity,0,0,false,false,false
ent_45305b8174c2,迦葉本經,Classic,StableSemanticEntity,0,0,false,false,false
ent_afdbe1158f98,迦葉毘,Concept,StableSemanticEntity,0,0,false,false,false
ent_69c2c5dea7b0,迦葉波,DoctrineTerm,StableSemanticEntity,6,6,false,false,false
ent_b5b49dbd910b,迦葉破顏微笑,DoctrineTerm,StableSemanticEntity,9,9,false,false,false
ent_2b3377f427da,迦葉禁戒經,Classic,StableSemanticEntity,0,0,false,false,false
ent_3c50a850bd81,迦葉結經,Classic,StableSemanticEntity,0,0,false,false,false
ent_9616a0f36e21,迦葉結集三藏,Person,StableSemanticEntity,0,0,false,false,false
ent_78571ee93c1d,迦葉結集法藏,Concept,StableSemanticEntity,0,0,false,false,false
ent_6655db52540e,迦葉捨金色妻,Concept,StableSemanticEntity,0,0,false,false,false
ent_205591caa838,迦葉舞,Concept,StableSemanticEntity,0,0,false,false,false
ent_2fe091c8868d,迦葉菩薩品,Classic,StableSemanticEntity,0,0,false,false,false
ent_c3eddc4cb698,迦葉衣十萬兩,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_ba826df30cef,迦葉赴佛般涅槃經,Classic,StableSemanticEntity,0,0,false,false,false
ent_b377d4a87fd1,迦葉起舞,Concept,StableSemanticEntity,0,0,false,false,false
ent_e78fb15ee699,迦葉遺,DoctrineTerm,StableSemanticEntity,6,5,false,false,false
ent_1dd57626d2b2,迦吒富單那,Concept,StableSemanticEntity,0,0,false,false,false
ent_e4e3f024bd53,迦吒牟尼,Concept,StableSemanticEntity,0,0,false,false,false
ent_31e4c0ac2811,迦哩底迦麼洗,Concept,StableSemanticEntity,0,0,false,false,false
ent_57983e0ac660,迦哩迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_7dc70535c768,迦囉伊,Concept,StableSemanticEntity,0,0,false,false,false
ent_b72f8c92f8f7,迦囉儜,Concept,StableSemanticEntity,0,0,false,false,false
ent_79798ea97774,迦囉吠羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_501d4102ea8a,迦嘍荼,Concept,StableSemanticEntity,0,0,false,false,false
ent_fc325de5f9ad,迦嚩遮,Concept,StableSemanticEntity,0,0,false,false,false
ent_d12c7ea9eda2,迦多衍尼子,Concept,StableSemanticEntity,4,4,false,false,false
ent_975312751241,迦多衍那,Concept,StableSemanticEntity,0,0,false,false,false
ent_195845c8eeb6,迦夷婆兜,Concept,StableSemanticEntity,0,0,false,false,false
ent_391534ef9531,迦夷羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_d43806c61240,迦奢布羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_a23ad23f5896,迦婆離,Concept,StableSemanticEntity,0,0,false,false,false
ent_6a6296628bbe,迦婆離迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_cdf8c0000bac,迦賓菟,Concept,StableSemanticEntity,0,0,false,false,false
ent_3ef48e7fa813,迦賓闍羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_3f33dbc6838d,迦尸迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_abd2f09e83ba,迦尼迦,Concept,StableSemanticEntity,1,1,false,false,false
ent_411460eab61b,迦尾攞縛婆多,Concept,StableSemanticEntity,0,0,false,false,false
ent_85998e71be09,迦尾羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_8f054939c4b1,迦布德迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_e4f67861b72d,迦布德迦伽藍,Concept,StableSemanticEntity,0,0,false,false,false
ent_cc333d89ef50,迦師,RoleTitle,StableSemanticEntity,0,0,false,false,false
ent_b401c14ac3fe,迦師那阿攬摩那,Concept,StableSemanticEntity,0,0,false,false,false
ent_128ee9ccc43f,迦才,Concept,StableSemanticEntity,0,0,false,false,false
ent_7910530ccb16,迦拘伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_81d14991590c,迦拘婆,Concept,StableSemanticEntity,0,0,false,false,false
ent_ac338564b336,迦摩沙波陀,Concept,StableSemanticEntity,0,0,false,false,false
ent_7f8137afc25e,迦摩浪迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_3b961341cc24,迦摩縷波,Concept,StableSemanticEntity,2,2,false,false,false
ent_1d5f44626139,迦摩羅,Concept,StableSemanticEntity,3,2,false,false,false
ent_996f10c62ed9,迦旃,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_3f33b30f10bb,迦旃子,Concept,StableSemanticEntity,0,0,false,false,false
ent_1070d945146b,迦旃延,Concept,StableSemanticEntity,301,80,false,true,false
ent_78165c3facaa,迦旃延子,Concept,StableSemanticEntity,2,2,false,false,false
ent_01b56a52df47,迦旃延尼子,Concept,StableSemanticEntity,0,0,false,false,false
ent_45d9141d70df,迦旃延教化,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_bb1d11e2999f,迦旃延經,Classic,StableSemanticEntity,0,0,false,false,false
ent_5c239662ec2c,迦旃延著作,Concept,StableSemanticEntity,0,0,false,false,false
ent_61617fcc57ba,迦旃延論議第一,Concept,StableSemanticEntity,3,3,false,false,false
ent_582220b29e22,迦旃延說法沒盡偈經,Classic,StableSemanticEntity,0,0,false,false,false
ent_24cfe326ba89,迦旃延阿毘曇,Concept,StableSemanticEntity,0,0,false,false,false
ent_b3eed1b96b07,迦旃鄰提,Concept,StableSemanticEntity,0,0,false,false,false
ent_4f15705db5f1,迦旃鄰陀,Concept,StableSemanticEntity,0,0,false,false,false
ent_2eece10edc67,迦曇婆,Concept,StableSemanticEntity,0,0,false,false,false
ent_db60915fbba3,迦曇波,Concept,StableSemanticEntity,0,0,false,false,false
ent_574d6228949b,迦末羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_082d936983d3,迦枳,Concept,StableSemanticEntity,0,0,false,false,false
ent_fb4f1f361dbd,迦柘,Concept,StableSemanticEntity,0,0,false,false,false
ent_a885dab1cea4,迦梨沙舍尼,Concept,StableSemanticEntity,0,0,false,false,false
ent_a7afa98a1bf6,迦梨耶那,Concept,StableSemanticEntity,1,1,false,false,false
ent_8f5ba767a5f0,迦梨迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_d82a19ea41cb,迦梵達摩,Concept,StableSemanticEntity,0,0,false,false,false
ent_0fc2f8384281,迦樓,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_ba59324b2847,迦樓烏陀夷,Concept,StableSemanticEntity,0,0,false,false,false
ent_ab6d2a94abaf,迦樓烏陀夷經,Classic,StableSemanticEntity,0,0,false,false,false
ent_dab7258a06bc,迦樓炎,Concept,StableSemanticEntity,0,0,false,false,false
ent_3cbb381c28eb,迦樓羅,BuddhistFigure,StableSemanticEntity,30,23,false,false,false
ent_5658c9f81721,迦樓羅法,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_e8e1838a1cc2,迦樓羅炎,BuddhistFigure,StableSemanticEntity,1,1,false,false,false
ent_d3e470978725,迦樓羅觀,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_76c06ccf3545,迦樓那,Concept,StableSemanticEntity,0,0,false,false,false
ent_d40c98cb15d0,迦止栗那,Concept,StableSemanticEntity,0,0,false,false,false
ent_f031dd64ce51,迦比羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_4dfe2c7e15c4,迦比羅婆修斗,Concept,StableSemanticEntity,0,0,false,false,false
ent_c128979aae52,迦比羅皤窣都,Concept,StableSemanticEntity,0,0,false,false,false
ent_a81c5e98177c,迦比羅跋臰,Concept,StableSemanticEntity,0,0,false,false,false
ent_96b178f675c9,迦畢試,Concept,StableSemanticEntity,6,4,false,false,false
ent_3425e33d6bc9,迦毘伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_519055b5a19f,迦毘伽羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_36b555d25c17,迦毘摩羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_78b59919fe23,迦毘梨,Concept,StableSemanticEntity,0,0,false,false,false
ent_84d893f8e864,迦毘羅,Concept,StableSemanticEntity,1,1,false,false,false
ent_1a6fd6354fc2,迦毘羅衛,Concept,StableSemanticEntity,13,7,false,false,false
ent_70a808a92477,迦毘羅婆,Concept,StableSemanticEntity,0,0,false,false,false
ent_1d2346fab24d,迦毘羅婆仙人林,Concept,StableSemanticEntity,0,0,false,false,false
ent_9b2987e93c06,迦毘羅婆蘇都,Concept,StableSemanticEntity,0,0,false,false,false
ent_550b54f84b58,迦毘羅皤窣都,Concept,StableSemanticEntity,0,0,false,false,false
ent_1ff6b0e305f6,迦毘羅神,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_8d42ecf17e0c,迦濕彌羅,Concept,StableSemanticEntity,79,39,false,false,false
ent_31d11103836c,迦濕彌羅國龍池,Concept,StableSemanticEntity,0,0,false,false,false
ent_a66f0068d62f,迦濕彌羅城結集,Classic,StableSemanticEntity,0,0,false,false,false
ent_d99f53c20edb,迦留波陀,Concept,StableSemanticEntity,0,0,false,false,false
