entity_id,name,entity_type,mention_count,document_count,out_degree,in_degree,degree,relation_count,weighted_degree,evidence_count,pagerank,betweenness,harmonic_centrality,core_number,community_id,community_size,participation_coefficient,relation_family_count,view_count,views,neighbor_type_entropy,relation_rate,pagerank_percentile,betweenness_percentile,participation_percentile,bridge_score,degree_rank,pagerank_rank,betweenness_rank,bridge_rank
ent_2389736fdb79,分段生死,DoctrineTerm,74,37,0,1,1,1,1,1,0.0005437126683000807,0.0,294.8234126984104,1,3,153,0.0,1,1,thought_doctrine,0.0,1.3513513513513513,0.8155829596412556,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,329,617,655
ent_58d51f295ca3,變易生死,DoctrineTerm,23,15,0,1,1,1,1,1,0.0005437126683000807,0.0,294.8234126984104,1,3,153,0.0,1,1,thought_doctrine,0.0,4.3478260869565215,0.8155829596412556,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,329,617,655
ent_94f148d3945e,妙慧,BuddhistFigure,374,142,0,1,1,1,1,1,0.0005434112677609604,0.0,298.917857142855,1,5,111,0.0,1,1,practice,0.0,0.26737967914438504,0.8144618834080718,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,332,617,655
ent_4e0c841f996e,逍遙自在,Concept,236,203,0,1,1,1,1,1,0.0005425348402676227,0.0,260.02738095237686,1,3,153,0.0,1,1,other_domain,0.0,0.423728813559322,0.8139013452914798,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,333,617,655
ent_c80a0e3385f1,僧侶,Group,16,11,0,3,3,3,3,3,0.0005416303003453064,0.0018638038458067196,327.74603174602987,2,1,235,0.0,2,1,propagation_organization,0.9999999999999998,18.75,0.8133408071748879,0.897982062780269,0.39181614349775784,0.536737668161435,286,334,183,432
ent_32f181c73a4f,大善知識,DoctrineTerm,120,106,2,2,4,4,4,4,0.0005415225722504607,0.00047554013188282865,357.75238095237813,3,3,153,0.375,1,1,thought_doctrine,1.0,3.3333333333333335,0.8127802690582959,0.7724215246636771,0.8321188340807175,0.6086042600896862,215,335,407,355
ent_215069c2efd8,閩南佛學院,Institution,130,89,0,2,2,2,2,2,0.0005386795933993661,0.0008038256308961114,316.28650793650615,1,1,235,0.0,1,1,propagation_organization,1.0,1.5384615384615385,0.8122197309417041,0.804372197309417,0.39181614349775784,0.4892937219730942,391,336,315,508
ent_21203e6ee130,同體共生,Concept,0,0,0,3,3,3,3,3,0.0005373316324276375,0.00010623093775641949,390.8880952380926,3,1,235,0.4444444444444444,3,2,propagation_organization;thought_doctrine,0.9182958340544894,,0.8116591928251121,0.7365470852017937,0.8646300448430493,0.6640078475336324,286,337,471,255
ent_893acbefa942,壽山佛學院,Institution,333,206,1,2,3,3,3,3,0.0005346063383254274,0.0032096373468592575,373.6341269841244,1,26,5,0.4444444444444444,2,1,propagation_organization,0.9999999999999998,0.9009009009009009,0.8105381165919282,0.9335762331838565,0.8646300448430493,0.6928195067264574,286,338,119,212
ent_205dc9b662be,佛光祈願文,Classic,0,0,0,2,2,2,2,2,0.0005346063383254274,0.0008038256308961114,372.4674603174577,1,1,235,0.0,1,1,classic_text,1.0,,0.8105381165919282,0.804372197309417,0.39181614349775784,0.4892937219730942,391,338,315,508
ent_c046ae07c207,佛光診所,Institution,0,0,0,2,2,2,2,2,0.0005346063383254274,0.0008038256308961114,372.4674603174577,1,1,235,0.0,1,1,propagation_organization,1.0,,0.8105381165919282,0.804372197309417,0.39181614349775784,0.4892937219730942,391,338,315,508
ent_c3829e67adc5,總願,DoctrineTerm,18,16,0,2,2,2,2,2,0.0005317149807914463,8.965136403286835e-06,343.51666666666443,2,3,153,0.0,2,1,thought_doctrine,0.0,11.11111111111111,0.8094170403587444,0.6911434977578476,0.39181614349775784,0.45400224215246643,391,341,552,578
ent_1f6a9e7ed2ae,菩薩,BuddhistFigure,0,0,24,1,25,25,25,25,0.0005308088374922029,0.008937339340865696,418.51428571428124,6,3,153,0.5471999999999999,1,1,practice,0.6306747659192831,,0.7485986547085202,0.9820627802690582,0.9467488789237668,0.7268497757847534,18,342,33,160
ent_2149ab9c8707,淨土宗,SchoolTradition,0,0,5,1,6,7,9,10,0.0005308088374922029,0.0012683551049619797,312.8047619047597,3,6,77,0.0,4,3,practice;propagation_organization;thought_doctrine,0.9697238998682473,,0.7485986547085202,0.8609865470852018,0.39181614349775784,0.6219394618834081,154,342,249,330
ent_40be9ddeb736,高旻寺,Institution,127,75,4,1,5,5,5,6,0.0005308088374922029,0.0016276002322886576,311.2111111111091,2,4,150,0.0,4,2,other_domain;propagation_organization,0.8649735207179272,3.937007874015748,0.7485986547085202,0.8873318385650224,0.39181614349775784,0.5924775784753364,184,342,202,377
ent_eb3f21a5dcbb,念佛法門,PracticeActivity,0,0,4,1,5,5,5,8,0.0005308088374922029,0.004012204049594216,251.129365079361,1,6,77,0.0,2,2,practice;thought_doctrine,0.7219280948873623,,0.7485986547085202,0.9501121076233184,0.39181614349775784,0.5975896860986547,184,342,90,370
ent_da74e6faf91e,俱舍論,Classic,0,0,3,1,4,4,4,4,0.0005308088374922029,0.00321089627502041,310.53650793650553,1,24,5,0.375,2,2,classic_text;thought_doctrine,0.8112781244591328,,0.7485986547085202,0.9346973094170403,0.8321188340807175,0.7235145739910314,215,342,117,167
ent_27c751337add,窺基,BuddhistFigure,72,38,3,1,4,4,4,4,0.0005308088374922029,0.000882630665978763,286.4531746031718,2,7,59,0.0,2,2,classic_text;propagation_organization,0.946394630357186,5.555555555555555,0.7485986547085202,0.8385650224215246,0.39181614349775784,0.5529708520179373,215,342,289,401
ent_1ea0b8fa7f65,馬祖道一,BuddhistFigure,359,183,3,1,4,4,4,5,0.0005308088374922029,0.0024892040843871787,273.6746031745999,2,14,15,0.0,3,1,propagation_organization,0.946394630357186,1.1142061281337048,0.7485986547085202,0.92152466367713,0.39181614349775784,0.5561547085201795,215,342,141,399
ent_129531a255e5,四十二章經,Classic,0,0,2,1,3,3,3,3,0.0005308088374922029,0.0008117820308191435,315.2357142857119,2,3,153,0.4444444444444444,2,2,classic_text;thought_doctrine,0.9182958340544894,,0.7485986547085202,0.827354260089686,0.8646300448430493,0.6903307174887892,286,342,309,221
ent_3fb645bab62e,密教,SchoolTradition,581,234,2,1,3,3,3,3,0.0005308088374922029,0.0016070217977116462,301.7781746031725,1,1,235,0.0,3,3,practice;propagation_organization;thought_doctrine,0.9999999999999998,0.5163511187607573,0.7485986547085202,0.8811659192825112,0.39181614349775784,0.6200112107623319,286,342,206,335
ent_a101153b794c,祈福法會,PracticeActivity,174,132,2,1,3,3,3,3,0.0005308088374922029,0.0016070217977116462,292.2027777777752,1,5,111,0.0,3,2,practice;propagation_organization,0.9999999999999998,1.7241379310344827,0.7485986547085202,0.8811659192825112,0.39181614349775784,0.5800112107623319,286,342,206,383
ent_7814e046414f,龍樹,BuddhistFigure,631,236,1,1,2,2,2,2,0.0005308088374922029,0.0008038256308961114,275.68571428571124,1,3,153,0.0,2,2,classic_text;thought_doctrine,1.0,0.31695721077654515,0.7485986547085202,0.804372197309417,0.39181614349775784,0.5392937219730942,391,342,315,415
ent_9520ecf98ec2,舍利,RitualObject,0,0,1,1,2,2,2,3,0.0005308088374922029,0.0008038256308961114,314.34007936507743,1,5,111,0.0,1,1,practice,1.0,,0.7485986547085202,0.804372197309417,0.39181614349775784,0.4892937219730942,391,342,315,508
ent_08bfe853d808,講座,PracticeActivity,2714,1030,1,1,2,2,2,2,0.0005308088374922029,0.0008038256308961114,346.4392857142837,1,5,111,0.0,1,1,propagation_organization,1.0,0.07369196757553427,0.7485986547085202,0.804372197309417,0.39181614349775784,0.4892937219730942,391,342,315,508
ent_5ac5bcec6266,阿鞞跋致,Concept,43,31,1,1,2,2,2,2,0.0005308088374922029,6.29464080576438e-07,2.0,1,44,3,0.0,2,2,practice;thought_doctrine,1.0,4.651162790697675,0.7485986547085202,0.6611547085201793,0.39181614349775784,0.4820067264573991,391,342,595,542
ent_420680a4336b,中國佛教會,Institution,1076,454,1,1,2,2,2,2,0.0005308088374922029,6.29464080576438e-07,2.0,1,54,3,0.0,2,1,propagation_organization,1.0,0.18587360594795538,0.7485986547085202,0.6611547085201793,0.39181614349775784,0.44200672645739914,391,342,595,597
ent_a3484091df6e,修持活動,PracticeActivity,43,42,1,1,2,2,2,2,0.0005308088374922029,0.0008038256308961114,346.4392857142837,1,5,111,0.0,1,1,propagation_organization,1.0,4.651162790697675,0.7485986547085202,0.804372197309417,0.39181614349775784,0.4892937219730942,391,342,315,508
ent_e8c16d32e0f0,鴻臚寺,Institution,42,22,1,1,2,2,2,2,0.0005308088374922029,6.29464080576438e-07,2.0,1,50,3,0.0,2,2,propagation_organization;thought_doctrine,0.0,4.761904761904762,0.7485986547085202,0.6611547085201793,0.39181614349775784,0.4820067264573991,391,342,595,542
ent_4f52ee8f9176,靈泉寺,Institution,75,49,1,1,2,2,2,2,0.0005308088374922029,6.29464080576438e-07,2.0,1,63,3,0.0,2,1,propagation_organization,1.0,2.6666666666666665,0.7485986547085202,0.6611547085201793,0.39181614349775784,0.44200672645739914,391,342,595,597
ent_db4f30e8571c,佛光會員,Group,0,0,1,1,2,2,2,2,0.0005308088374922029,0.0008038256308961114,367.80476190475895,1,1,235,0.0,2,2,practice;propagation_organization,1.0,,0.7485986547085202,0.804372197309417,0.39181614349775784,0.5392937219730942,391,342,315,415
ent_649aa135767d,佛寶節,PracticeActivity,1,1,1,1,2,2,2,2,0.0005308088374922029,0.0008038256308961114,291.0936507936485,1,5,111,0.0,2,1,thought_doctrine,0.0,200.0,0.7485986547085202,0.804372197309417,0.39181614349775784,0.4992937219730942,391,342,315,475
ent_cdbbba35d618,應化身,DoctrineTerm,87,66,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,67,2,0.0,1,1,thought_doctrine,0.0,1.1494252873563218,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_3fc1b1eea73c,信行法師,BuddhistFigure,8,5,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,68,2,0.0,1,1,propagation_organization,0.0,12.5,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_17940d8b060e,智法身,DoctrineTerm,7,3,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,69,2,0.0,1,1,thought_doctrine,0.0,14.285714285714286,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_5852f78accda,拈花微笑,Concept,87,74,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,72,2,0.0,1,1,thought_doctrine,0.0,1.1494252873563218,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_17f09f2195c1,五法,DoctrineTerm,92,47,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,71,2,0.0,1,1,thought_doctrine,0.0,1.0869565217391304,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_a60962d407df,無差別,Concept,254,218,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,77,2,0.0,1,1,thought_doctrine,0.0,0.3937007874015748,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_0556bd055da7,佛殿,DoctrineTerm,984,571,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,75,2,0.0,1,1,thought_doctrine,0.0,0.1016260162601626,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_dbae25eaf3b4,染淨諸法,DoctrineTerm,1,1,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,81,2,0.0,1,1,thought_doctrine,0.0,100.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_1c6cdf019e6e,大天五事,DoctrineTerm,1,1,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,82,2,0.0,1,1,propagation_organization,0.0,100.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_9cd967e3eca3,止觀,PracticeActivity,312,140,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,86,2,0.0,1,1,thought_doctrine,0.0,0.32051282051282054,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_046b68cc9d8c,三千大千世界,PlaceRealm,0,0,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,66,2,0.0,1,1,thought_doctrine,0.0,,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_5fd0a4f22627,優婆塞,Concept,313,193,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,73,2,0.0,1,1,thought_doctrine,0.0,0.3194888178913738,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_a0809815b81c,學法女,Concept,43,29,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,85,2,0.0,1,1,thought_doctrine,0.0,2.3255813953488373,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_8d3be0130930,總報業,DoctrineTerm,0,0,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,90,2,0.0,1,1,thought_doctrine,0.0,,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_fcf9c06cc0a3,五念門,DoctrineTerm,15,9,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,70,2,0.0,1,1,thought_doctrine,0.0,6.666666666666667,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_39ea25e516d0,阿難陀,DoctrineTerm,366,75,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,92,2,0.0,1,1,thought_doctrine,0.0,0.273224043715847,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_c3d632391f6d,因緣觀,DoctrineTerm,0,0,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,80,2,0.0,1,1,thought_doctrine,0.0,,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_e769d2a2127c,無漏果,DoctrineTerm,3,3,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,94,2,0.0,1,1,other_domain,0.0,33.333333333333336,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_8d826dc13903,玄中寺,Institution,10,7,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,95,2,0.0,1,1,propagation_organization,0.0,10.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_95b94cee0972,阿含,DoctrineTerm,472,283,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,96,2,0.0,1,1,thought_doctrine,0.0,0.211864406779661,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_cb280884f4b2,禪定門,DoctrineTerm,8,7,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,97,2,0.0,1,1,thought_doctrine,0.0,12.5,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_bb338d67fbd4,琉璃太子,Concept,24,5,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,98,2,0.0,1,1,thought_doctrine,0.0,4.166666666666667,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_ddeaa34437b4,憶持,PracticeActivity,40,33,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,91,2,0.0,1,1,thought_doctrine,0.0,2.5,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_6866fec1df65,法眼文益,BuddhistFigure,57,25,0,1,1,1,1,2,0.0005308088374922029,0.0,1.0,1,100,2,0.0,1,1,propagation_organization,0.0,1.7543859649122806,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_c3833227a329,饒益,DoctrineTerm,377,249,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,102,2,0.0,1,1,thought_doctrine,0.0,0.26525198938992045,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_aa7e9012e61c,非色非心,DoctrineTerm,17,12,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,105,2,0.0,1,1,propagation_organization,0.0,5.882352941176471,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_69a9c4a3e130,妙觀察智,DoctrineTerm,70,32,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,84,2,0.0,1,1,other_domain,0.0,1.4285714285714286,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_d93de7906cbf,四正勤,Concept,83,60,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,79,2,0.0,1,1,thought_doctrine,0.0,1.2048192771084338,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_e61b242eb8a7,勝義諦,DoctrineTerm,47,31,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,107,2,0.0,1,1,thought_doctrine,0.0,2.127659574468085,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_b8dffda6eed8,藏海,PlaceRealm,21,19,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,108,2,0.0,1,1,thought_doctrine,0.0,4.761904761904762,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_8b8d3df842d4,觀法,DoctrineTerm,272,160,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,109,2,0.0,1,1,thought_doctrine,0.0,0.36764705882352944,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_e9a42c65be3a,嘉祥吉藏,BuddhistFigure,20,17,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,112,2,0.0,1,1,classic_text,0.0,5.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_68c67cfcfff7,台灣佛教講習會,Institution,173,119,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,113,2,0.0,1,1,propagation_organization,0.0,0.5780346820809249,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_aef52ab97cb0,智光商工,Institution,19,18,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,114,2,0.0,1,1,propagation_organization,0.0,5.2631578947368425,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_2118ce2bd0f2,慈明寺,Institution,16,13,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,115,2,0.0,1,1,propagation_organization,0.0,6.25,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_76b65d8b4344,鶴鳴寺,Institution,65,19,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,116,2,0.0,1,1,propagation_organization,0.0,1.5384615384615385,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_0567b9915980,三亞南山寺,Institution,19,10,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,117,2,0.0,1,1,propagation_organization,0.0,5.2631578947368425,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_36c4acf32dbc,慈濟功德會,Institution,135,110,0,1,1,2,2,2,0.0005308088374922029,0.0,1.0,1,118,2,0.0,1,1,propagation_organization,0.0,1.4814814814814814,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_6bac2edadf46,法光寺,Institution,7,5,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,119,2,0.0,1,1,propagation_organization,0.0,14.285714285714286,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_cae5e067ab2b,文殊講堂,Institution,26,15,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,120,2,0.0,1,1,propagation_organization,0.0,3.8461538461538463,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_3872981a79f5,宋元如,Person,2,2,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,121,2,0.0,1,1,thought_doctrine,0.0,50.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_57ed8be8fab6,焦山佛學院,Institution,406,220,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,122,2,0.0,1,1,propagation_organization,0.0,0.24630541871921183,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_c6363fc939e9,我們生命裡的七七,Classic,6,6,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,123,2,0.0,1,1,classic_text,0.0,16.666666666666668,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_90abe3aeedc4,傳燈寺,Institution,2,1,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,124,2,0.0,1,1,propagation_organization,0.0,50.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
ent_2e108a8a4fd9,現代社會人生系列講座,PracticeActivity,1,1,0,1,1,1,1,1,0.0005308088374922029,0.0,1.0,1,125,2,0.0,1,1,propagation_organization,0.0,100.0,0.7485986547085202,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,342,617,655
